business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,state,AcceptsInsurance,Alcohol,Ambience,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,ByAppointmentOnly,Caters,DogsAllowed,GoodForKids,GoodForMeal,HasTV,Music,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,garage,lot,street,valet,validated
41332,"Active Life, Gyms, Trainers, Yoga, Fitness & Instruction",Mississauga,"{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-22:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",1,43.6068349,-79.6514814,LA Fitness,L4Z 3X3,ON,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,
55906,"Gyms, Fitness & Instruction, Active Life",Peoria,"{'Monday': '10:0-19:30', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-20:0', 'Friday': '16:30-18:30'}",1,33.634323,-112.237523,Entourage Fitness,85382,AZ,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
42053,"Active Life, Trainers, Swimming Pools, Gyms, Child Care & Day Care, Local Services, Fitness & Instruction",Cleveland,"{'Monday': '5:30-21:0', 'Tuesday': '5:30-21:0', 'Wednesday': '5:30-21:0', 'Thursday': '5:30-21:0', 'Friday': '5:30-21:0', 'Saturday': '7:0-17:0', 'Sunday': '10:0-16:0'}",1,41.4516731,-81.8058254,West Park Fairview Branch YMCA,44111,OH,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
150239,"Gyms, Health & Medical, Trainers, Active Life, Yoga, Fitness & Instruction",Charlotte,"{'Monday': '5:0-14:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-21:0', 'Saturday': '8:0-18:0', 'Sunday': '10:0-18:0'}",1,35.225197,-80.842233,Gold's Gym,28202,NC,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,True
7080,"Dance Studios, Fitness & Instruction, Yoga, Active Life, Gyms",Phoenix,,0,33.566128,-112.07346,In The RA Fitness,85020,AZ,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
47140,"Boot Camps, Active Life, Fitness & Instruction, Boxing, Gyms",Bedford,"{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-9:0', 'Saturday': '6:30-17:0', 'Sunday': '8:0-17:0'}",1,41.4123352,-81.5038536,Kings Gym,44146,OH,,,,,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
70076,"Gyms, Active Life, Fitness & Instruction, Trainers",Litchfield Park,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,33.49396,-112.3377,Anytime Fitness,85340,AZ,,,,True,,True,False,,,,,,,,,,,,,,,,True,,False,True,False,False,False
25711,"Fitness & Instruction, Interval Training Gyms, Active Life, Gyms",Middleton,,1,43.1037334,-89.5368799,CrossFit MadTown,53562,WI,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
18043,"Arts & Entertainment, Social Clubs, Event Planning & Services, Gyms, Venues & Event Spaces, Squash, Shopping, Fitness & Instruction, Shopping Centers, Sports Clubs, Active Life",Calgary,"{'Monday': '5:30-20:0', 'Tuesday': '5:30-20:0', 'Wednesday': '5:30-20:0', 'Thursday': '5:30-20:0', 'Friday': '5:30-19:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",1,51.04775,-114.067192,The Bow Valley Club,T2P 3H7,AB,,,,,,,,,,False,,,,,,,,,2,,,,,,True,False,False,False,True
63317,"Child Care & Day Care, Gyms, Local Services, Prenatal/Perinatal Care, Active Life, Health & Medical, Fitness & Instruction",Scottsdale,"{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-21:0', 'Saturday': '7:0-18:0', 'Sunday': '8:0-16:0'}",1,33.5816228,-111.933797,Scottsdale/Paradise Valley YMCA,85254,AZ,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
81620,"Boot Camps, Gyms, Fitness & Instruction, Trainers, Active Life",Pittsburgh,"{'Monday': '0:0-0:0', 'Tuesday': '5:30-23:0', 'Wednesday': '5:30-23:0', 'Thursday': '5:30-23:0', 'Friday': '5:30-23:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",1,40.420343,-80.0581168,The Greentree Sportsplex,15205,PA,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
29656,"Muay Thai, Trainers, Martial Arts, Gyms, Fitness & Instruction, Boot Camps, Amateur Sports Teams, Active Life, Boxing",Mesa,"{'Monday': '0:0-0:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-21:0', 'Saturday': '5:0-21:0', 'Sunday': '5:0-21:0'}",1,33.3781763153,-111.8478668901,Summit Physique Fitness,85210,AZ,,,,True,,True,True,,False,,,,,,,,,,,,,,True,,,,,,
18136,"Gyms, Fitness & Instruction, Active Life",Las Vegas,"{'Monday': '6:0-20:0', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0'}",0,36.1825062,-115.2560425,CrossFit 702,89128,NV,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
3599,"Interval Training Gyms, Gyms, Trainers, Sports Clubs, Recreation Centers, Fitness & Instruction, Boot Camps, Active Life",Charlotte,"{'Monday': '5:30-19:30', 'Tuesday': '5:30-19:30', 'Wednesday': '5:30-19:30', 'Thursday': '5:30-18:30', 'Friday': '5:30-18:30', 'Saturday': '6:30-11:30', 'Sunday': '7:30-11:30'}",1,35.202154,-80.8658899,Madabolic Southend,28209,NC,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,True,False,False,False
180135,"Yoga, Trainers, Gyms, Active Life, Fitness & Instruction, Food, Sports Clubs",Vaughan,"{'Monday': '4:0-0:0', 'Tuesday': '4:0-0:0', 'Wednesday': '4:0-0:0', 'Thursday': '4:0-0:0', 'Friday': '4:0-0:0', 'Saturday': '4:0-0:0', 'Sunday': '4:0-0:0'}",1,43.7779080546,-79.5441778448,Life Time Athletic,L4L 0H3,ON,,,,True,,,False,,,True,,,,,,,,,2,,True,,,,False,False,False,False,False
114577,"Interval Training Gyms, Gyms, Active Life, Fitness & Instruction",Pittsburgh,"{'Monday': '6:0-19:30', 'Tuesday': '6:0-19:30', 'Wednesday': '6:0-19:30', 'Thursday': '6:0-19:30', 'Friday': '6:0-18:30', 'Saturday': '10:0-12:0', 'Sunday': '9:0-11:0'}",1,40.452187,-80.030491,CrossFit Industrial Athletics,15233,PA,,,,,,True,,,,False,,,,,,,,,,,,,,,,,,,
32856,"Fitness & Instruction, Active Life, Gyms, Boxing, Martial Arts, Kids Activities",Avondale,"{'Monday': '16:0-20:30', 'Tuesday': '16:0-20:30', 'Wednesday': '16:0-20:30', 'Thursday': '16:0-20:30', 'Friday': '16:0-19:0', 'Saturday': '10:0-13:0'}",1,33.4537213,-112.3262394,Sentosa Martial Arts,85323,AZ,,,,True,,True,,,,True,,,,,,,,,,,,,,,False,False,False,False,False
23503,"Sports Clubs, Yoga, Active Life, Trainers, Gyms, Fitness & Instruction",Lyndhurst,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-21:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",1,41.503138,-81.4993,LA Fitness,44124,OH,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
56922,"Nutritionists, Fitness & Instruction, Day Spas, Health & Medical, Trainers, Active Life, Beauty & Spas, Gyms",Tempe,"{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-19:0', 'Friday': '6:0-19:0'}",1,33.4212362,-111.9149371,Spot Fitness,85281,AZ,,,,True,,True,True,,,True,,,,,,,,,1,,,,True,,False,False,False,False,False
145561,"Active Life, Trainers, Gyms, Fitness & Instruction",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",1,36.0543810915,-115.2796151181,Yak's Fitness,89113,NV,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
120570,"Playgrounds, Active Life, Kids Activities, Summer Camps, Party & Event Planning, Gyms, Child Care & Day Care, Recreation Centers, Gymnastics, Fitness & Instruction, Event Planning & Services, Local Services",Richmond Hill,"{'Monday': '0:0-0:0', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-14:0', 'Friday': '9:30-12:30', 'Saturday': '9:0-13:30', 'Sunday': '9:0-13:30'}",1,43.8480379713,-79.4584091112,My Gym Children's Fitness Center,L4C 9S2,ON,,,,False,,,True,,,True,,,,,,,,,,,,,,,False,False,False,False,False
136276,"Gyms, Fitness & Instruction, Trainers, Active Life",Scottsdale,"{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-22:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",1,33.4797532549,-111.923802495,Youfit Health Clubs,85257,AZ,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,True,False,False,False
109989,"Boot Camps, Health & Medical, Weight Loss Centers, Gyms, Active Life, Fitness & Instruction",Charlotte,"{'Monday': '5:0-20:30', 'Tuesday': '5:0-20:30', 'Wednesday': '5:0-20:30', 'Thursday': '5:0-20:30', 'Friday': '5:0-20:30', 'Saturday': '8:0-14:0', 'Sunday': '10:0-14:0'}",1,35.196135,-80.768831,Body Upgrade Fitness,28205,NC,False,,,True,,True,False,,False,,,,,,,,,,,,,,False,,False,True,False,False,False
80155,"Hair Salons, Active Life, Fitness & Instruction, Gyms, Beauty & Spas, Day Spas, Hair Removal",Calgary,"{'Monday': '9:30-21:0', 'Tuesday': '9:30-21:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-21:0', 'Saturday': '9:0-20:0', 'Sunday': '11:0-18:0'}",1,50.9522989,-114.0666201,Diva Salon Spa,T2J 3V1,AB,,,,True,,,False,,,True,,,,,,,,,3,,,,,,False,True,False,False,False
56502,"Gyms, Fitness & Instruction, Interval Training Gyms, Yoga, Active Life, Trainers",Phoenix,"{'Monday': '14:0-20:0', 'Tuesday': '14:0-20:0', 'Wednesday': '14:0-20:0', 'Thursday': '14:0-20:0', 'Friday': '14:0-19:0', 'Saturday': '8:0-12:0', 'Sunday': '9:0-11:0'}",1,33.5995107,-111.9895773,CrossFit Magna,85032,AZ,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
165185,"Gyms, Fitness & Instruction, Trainers, Active Life",Calgary,"{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-20:0', 'Saturday': '9:0-17:0'}",1,51.046379,-114.066763,Bay Club World Health,T2P 1B5,AB,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
52241,"Gyms, Active Life, Fitness & Instruction, Sports Clubs, Trainers",Toronto,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",1,43.6445654315,-79.382777422,GoodLife Fitness,M5J 1C3,ON,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
134704,"Trainers, Gyms, Fitness & Instruction, Active Life",Rocky River,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-22:0', 'Saturday': '8:0-18:0', 'Sunday': '8:0-18:0'}",0,41.4800987,-81.8395047,Fitworks Rocky River,44116,OH,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
178953,"Active Life, Gyms, Fitness & Instruction, Skin Care, Weight Loss Centers, Beauty & Spas, Health & Medical, Nutritionists",Madison,"{'Monday': '9:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '9:0-18:0', 'Saturday': '8:0-12:0'}",1,43.060161,-89.5149224,Healthy Woman,53717,WI,,,,,,True,True,,,,,,,,,,,,3,,,,,,,,,,
42800,"Gyms, Active Life, Trainers, Fitness & Instruction",Phoenix,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,33.6763,-111.96689,Anytime Fitness,85054,AZ,,,,True,,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False
190157,"Gyms, Active Life, Trainers, Fitness & Instruction, Beauty & Spas, Massage, Tanning",Madison,"{'Monday': '9:0-9:0', 'Tuesday': '9:0-9:0', 'Wednesday': '9:0-9:0', 'Thursday': '9:0-9:0', 'Friday': '9:0-9:0', 'Saturday': '9:0-9:0', 'Sunday': '9:0-9:0'}",1,43.1219804,-89.3099156,Princeton Club,53704,WI,,,,True,,True,False,,,True,,,,,,,,,2,,,,,,False,True,False,False,False
29038,"Fitness & Instruction, Active Life, Yoga, Gyms",Toronto,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-21:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-18:0'}",1,43.6410712,-79.4226017,The Gym at 99 Sudbury,M6J 3S7,ON,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,
110281,"Fitness & Instruction, Trainers, Yoga, Active Life, Gyms",Madison,"{'Monday': '5:0-22:0', 'Tuesday': '5:0-22:0', 'Wednesday': '5:0-22:0', 'Thursday': '5:0-22:0', 'Friday': '5:0-22:0', 'Saturday': '6:0-16:0', 'Sunday': '8:0-16:0'}",1,43.0732121,-89.5256545,Orange Shoe Personal Fitness,53717,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23367,"Gyms, Fitness & Instruction, Active Life",Pittsburgh,,1,40.3556599,-79.9800541,Premier Gym & Cheer,15236,PA,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
162763,"Trainers, Active Life, Fitness & Instruction, Gyms, Boot Camps",Gilbert,"{'Monday': '17:30-18:30', 'Tuesday': '17:30-18:30', 'Wednesday': '17:30-18:30', 'Thursday': '17:30-18:30', 'Friday': '17:30-18:30'}",1,33.2927632784,-111.7389822006,My Perfect Body Now Boot Camp,85295,AZ,,,,True,,True,True,,,True,,,,,,,,,,,,,True,,,,,,
90319,"Gyms, Active Life, Trainers, Fitness & Instruction, Yoga",Champaign,"{'Monday': '4:0-22:0', 'Tuesday': '4:0-22:0', 'Wednesday': '4:0-22:0', 'Thursday': '4:0-22:0', 'Friday': '4:0-20:0', 'Saturday': '4:0-19:0', 'Sunday': '4:0-20:0'}",1,40.111598,-88.274715,The Champaign Fitness Center,61821,IL,,,,True,,True,False,,False,False,,,,,,,,,,,,,True,,False,True,False,False,False
51857,"Active Life, Fitness & Instruction, Gyms",Las Vegas,"{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0'}",0,36.2361531,-115.2295872,Madden Endurance,89130,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97449,"Child Care & Day Care, Active Life, Fitness & Instruction, Gyms, Local Services",Charlotte,,1,35.287023,-80.859141,Henry L. McCrorey Branch YMCA,28216,NC,,,,True,,True,False,,,True,,,,,,,,,,,,,,,False,False,False,False,False
60350,"Swimming Pools, Sports Clubs, Fitness & Instruction, Active Life, Gyms",Toronto,"{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-21:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",0,43.656012,-79.4656134,High Park Village Fitness,M6P 2R7,ON,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
149941,"Fitness & Instruction, Gyms, Weight Loss Centers, Active Life, Trainers, Health & Medical",Phoenix,,0,33.313096,-111.974385,Physix,85044,AZ,,,,,,,False,,,False,,,,,,,,,,,,,,,,,,,
19182,"Active Life, Gyms, Trainers, Fitness & Instruction, Sports Clubs",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,43.6401345,-79.4197681,GoodLife Fitness,M6K 3S3,ON,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
128294,"Trainers, Interval Training Gyms, Fitness & Instruction, Active Life, Gyms",Henderson,"{'Monday': '15:0-20:0', 'Tuesday': '15:0-20:0', 'Wednesday': '15:0-20:0', 'Thursday': '15:0-20:0', 'Friday': '15:0-20:0', 'Saturday': '7:0-10:0', 'Sunday': '9:0-12:0'}",1,35.9958293,-115.1320618,CrossFit Veni Vidi Vici,89052,NV,,,,True,,True,False,,True,True,,,,,,,,,,,,,True,,False,True,False,False,False
18703,"Gyms, Trainers, Fitness & Instruction, Dance Studios, Active Life",Charlotte,"{'Monday': '5:30-20:0', 'Tuesday': '5:30-20:0', 'Wednesday': '5:30-20:0', 'Thursday': '5:30-20:0', 'Friday': '5:30-18:0', 'Saturday': '8:0-12:0', 'Sunday': '8:0-19:0'}",1,35.171873,-80.849032,Jazzercise Charlotte Fitness Center,28209,NC,,,,True,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
6540,"Gyms, Health & Medical, Yoga, Physical Therapy, Chiropractors, Beauty & Spas, Massage, Fitness & Instruction, Nutritionists, Active Life, Trainers, Massage Therapy",Champaign,"{'Monday': '5:15-22:0', 'Tuesday': '5:15-22:0', 'Wednesday': '5:15-22:0', 'Thursday': '5:15-22:0', 'Friday': '5:15-18:0', 'Saturday': '7:0-18:0', 'Sunday': '9:0-18:0'}",1,40.0846019,-88.291825,Mettler Center,61822,IL,True,,,True,,True,False,,,True,,,,,,,,,,,,,True,,,,,,
116550,"Nutritionists, Swimming Pools, Active Life, Fitness & Instruction, Gyms, Health & Medical",Calgary,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '6:0-22:0', 'Sunday': '7:0-22:0'}",1,51.0345772718,-114.063075983,Repsol Sport Centre,T2G 5B6,AB,,,,True,,,False,,,True,,,,,,,,,,,,,,,False,True,False,False,False
70321,"Gymnastics, Active Life, Party & Event Planning, Event Planning & Services",Madison,,1,43.0459543,-89.5014392,Badger Gymnastics Academy,53711,WI,,,,True,,True,,,,True,,,,,,,,,,,,,,,False,False,False,False,False
126948,"Active Life, Trainers, Sports Clubs, Boot Camps, Fitness & Instruction, Health & Medical, Nutritionists, Gyms",Phoenix,"{'Monday': '5:0-20:30', 'Tuesday': '5:0-20:30', 'Wednesday': '5:0-20:30', 'Thursday': '5:0-20:30', 'Friday': '5:0-20:30'}",1,33.4667463858,-111.9758597486,Thrive Performance,85018,AZ,,,,True,,True,True,,,False,,,,,,,,,,,,,,,False,True,False,False,False
51266,"Day Spas, Nail Salons, Shopping Centers, Active Life, Fitness & Instruction, Hair Salons, Beauty & Spas, Gyms, Shopping",Calgary,,1,50.955942,-114.0709591,Willow Park Hairstyling Salon & Spa,T2J 5N8,AB,,,,True,,,True,,,True,,,,,,,,,2,,,,,,False,False,False,False,False
117379,"Gyms, Fitness & Instruction, Active Life",Madison,"{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '10:0-17:0'}",1,43.0355948275,-89.3801799963,Great State CrossFit,53713,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42912,"Health & Medical, Active Life, Trainers, Sports Clubs, Gyms, Fitness & Instruction",Calgary,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-22:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",1,51.0525719,-114.0683471,GoodLife Fitness,T2P 4R5,AB,,,,True,,,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
63959,"Fitness & Instruction, Gyms, Active Life, Trainers, Boot Camps",Pittsburgh,"{'Monday': '4:30-0:0', 'Tuesday': '4:30-0:0', 'Wednesday': '4:30-0:0', 'Thursday': '4:30-0:0', 'Friday': '4:30-21:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}",1,40.554325,-80.015963,Fitness 19 Pittsburgh,15237,PA,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,
41814,"Pilates, Gyms, Interval Training Gyms, Active Life, Cardio Classes, Fitness & Instruction, Trainers",Gilbert,"{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",1,33.3657875,-111.7878895,Crunch - Gilbert,85234,AZ,,,,True,,True,False,,,True,,,,,,,,,,,,,True,,False,False,True,False,False
38781,"Gyms, Active Life, Trainers, Fitness & Instruction, Tanning, Beauty & Spas, Yoga",Pittsburgh,"{'Monday': '6:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-18:0'}",1,40.451566,-79.931741,X Shadyside,15232,PA,,,,True,,True,False,,,False,,,,,,,,,3,,,,True,,False,False,True,False,False
11809,"Active Life, Trainers, Fitness & Instruction, Gyms",Pittsburgh,"{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-14:0'}",1,40.4629512,-79.9557146,Exercise Warehouse Gym,15224,PA,,,,True,,False,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
135759,"Gyms, Trainers, Fitness & Instruction, Yoga, Active Life",Tempe,"{'Monday': '5:0-20:30', 'Tuesday': '5:0-20:30', 'Wednesday': '5:0-20:30', 'Thursday': '5:0-20:30', 'Friday': '5:0-20:30', 'Saturday': '9:0-12:0', 'Sunday': '7:30-12:30'}",1,33.4224414,-111.907488,CrossFit Tempe,85281,AZ,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
37502,"Active Life, Gyms, Fitness & Instruction",Calgary,,1,51.1549858,-113.9952933,Gold's Gym - Calgary,T3N 1A7,AB,,,,,,,False,,,,,,,,,,,,,,,,,,False,False,False,False,False
132301,"Trainers, Active Life, Gyms, Fitness & Instruction",North Ridgeville,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,41.3929048,-82.0082141,Anytime Fitness,44039,OH,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
99485,"Active Life, Day Spas, Skin Care, Gyms, Fitness & Instruction, Hair Salons, Beauty & Spas",Tempe,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-16:0'}",1,33.3413432,-111.9643591,Life Spa,85284,AZ,,,,True,,True,True,,,True,,,,,,,,,2,,,,,,False,True,False,False,False
175793,"Health & Medical, Trainers, Tanning, Beauty & Spas, Active Life, Gyms, Yoga, Fitness & Instruction",Twinsburg,"{'Monday': '16:0-19:0', 'Tuesday': '11:0-17:0', 'Wednesday': '16:0-19:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-15:0', 'Saturday': '9:0-12:0'}",1,41.2835522,-81.4404524,Snap Fitness 24-7,44087,OH,,,,True,False,True,False,,False,False,,,,,,,,,1,,,,True,,False,True,False,False,False
90859,"Gyms, Fitness & Instruction, Yoga, Shopping, Active Life, Fashion, Women's Clothing, Accessories",Charlotte,"{'Monday': '5:30-21:30', 'Tuesday': '5:30-21:30', 'Wednesday': '5:30-21:30', 'Thursday': '5:30-21:30', 'Friday': '5:30-19:0', 'Saturday': '7:30-18:30', 'Sunday': '7:30-20:30'}",1,35.1717359,-80.8469973,Charlotte Yoga,28209,NC,,,,True,,True,False,,,False,,,,,,,,,2,,,,,,False,True,False,False,False
81701,"Medical Centers, Active Life, Lactation Services, Fitness & Instruction, Education, Health & Medical, Colleges & Universities, Recreation Centers, Gyms, Swimming Pools",Las Vegas,"{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '8:0-22:0', 'Sunday': '10:0-22:0'}",1,36.1017978838,-115.1419519169,Student Recreation and Wellness Center,89119,NV,True,,,True,,True,False,,,False,,,,,,,,,,,,,,,True,False,False,False,False
69353,"Fitness & Instruction, Trainers, Gyms, Active Life",West Mifflin,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,40.3402159,-79.954073,Planet Fitness - West Mifflin,15122,PA,,,,False,,True,False,,,False,,,,,,,,,,,,,,,False,False,False,False,False
115564,"Gyms, Fitness & Instruction, Active Life",North Olmsted,,1,41.4074063,-81.9408484,Fierce Fitness CLE,44070,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82234,"Barre Classes, Gyms, Fitness & Instruction, Boxing, Active Life, Trainers, Weight Loss Centers, Health & Medical, Boot Camps",Scottsdale,"{'Monday': '5:0-20:0', 'Tuesday': '5:0-20:0', 'Wednesday': '5:0-20:0', 'Thursday': '5:0-20:0', 'Friday': '5:0-20:0', 'Saturday': '8:0-12:0', 'Sunday': '8:0-12:0'}",1,33.6227755048,-111.8971772119,Everybitfit,85260,AZ,False,,,True,,True,True,,False,True,,,,,,,,,,,,,True,,False,True,False,False,False
